DateKey,Date,DateUK,DateUS,Day,OrdinalSuffix,Month,MonthName,FirstOfMonth,Quarter,Year,FirstOfYear,Week,DayOfWeek,DayName
20171026,"2017-10-26","26/10/2017","10/26/2017",26,"th",10,"October","2017-10-01",4,2017,"2017-01-01",43,5,"Thursday"
20171027,"2017-10-27","27/10/2017","10/27/2017",27,"th",10,"October","2017-10-01",4,2017,"2017-01-01",43,6,"Friday"
20171028,"2017-10-28","28/10/2017","10/28/2017",28,"th",10,"October","2017-10-01",4,2017,"2017-01-01",43,7,"Saturday"
20171029,"2017-10-29","29/10/2017","10/29/2017",29,"th",10,"October","2017-10-01",4,2017,"2017-01-01",44,1,"Sunday"
20171030,"2017-10-30","30/10/2017","10/30/2017",30,"th",10,"October","2017-10-01",4,2017,"2017-01-01",44,2,"Monday"
20171031,"2017-10-31","31/10/2017","10/31/2017",31,"st",10,"October","2017-10-01",4,2017,"2017-01-01",44,3,"Tuesday"
20171101,"2017-11-01","01/11/2017","11/01/2017",1,"st",11,"November","2017-11-01",4,2017,"2017-01-01",44,4,"Wednesday"
20171102,"2017-11-02","02/11/2017","11/02/2017",2,"nd",11,"November","2017-11-01",4,2017,"2017-01-01",44,5,"Thursday"
20171103,"2017-11-03","03/11/2017","11/03/2017",3,"rd",11,"November","2017-11-01",4,2017,"2017-01-01",44,6,"Friday"
20171104,"2017-11-04","04/11/2017","11/04/2017",4,"th",11,"November","2017-11-01",4,2017,"2017-01-01",44,7,"Saturday"
20171105,"2017-11-05","05/11/2017","11/05/2017",5,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,1,"Sunday"
20171106,"2017-11-06","06/11/2017","11/06/2017",6,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,2,"Monday"
20171107,"2017-11-07","07/11/2017","11/07/2017",7,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,3,"Tuesday"
20171108,"2017-11-08","08/11/2017","11/08/2017",8,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,4,"Wednesday"
20171109,"2017-11-09","09/11/2017","11/09/2017",9,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,5,"Thursday"
20171110,"2017-11-10","10/11/2017","11/10/2017",10,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,6,"Friday"
20171111,"2017-11-11","11/11/2017","11/11/2017",11,"th",11,"November","2017-11-01",4,2017,"2017-01-01",45,7,"Saturday"
20171112,"2017-11-12","12/11/2017","11/12/2017",12,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,1,"Sunday"
20171113,"2017-11-13","13/11/2017","11/13/2017",13,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,2,"Monday"
20171114,"2017-11-14","14/11/2017","11/14/2017",14,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,3,"Tuesday"
20171115,"2017-11-15","15/11/2017","11/15/2017",15,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,4,"Wednesday"
20171116,"2017-11-16","16/11/2017","11/16/2017",16,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,5,"Thursday"
20171117,"2017-11-17","17/11/2017","11/17/2017",17,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,6,"Friday"
20171118,"2017-11-18","18/11/2017","11/18/2017",18,"th",11,"November","2017-11-01",4,2017,"2017-01-01",46,7,"Saturday"
20171119,"2017-11-19","19/11/2017","11/19/2017",19,"th",11,"November","2017-11-01",4,2017,"2017-01-01",47,1,"Sunday"
20171120,"2017-11-20","20/11/2017","11/20/2017",20,"th",11,"November","2017-11-01",4,2017,"2017-01-01",47,2,"Monday"
20171121,"2017-11-21","21/11/2017","11/21/2017",21,"st",11,"November","2017-11-01",4,2017,"2017-01-01",47,3,"Tuesday"
20171122,"2017-11-22","22/11/2017","11/22/2017",22,"nd",11,"November","2017-11-01",4,2017,"2017-01-01",47,4,"Wednesday"
20171123,"2017-11-23","23/11/2017","11/23/2017",23,"rd",11,"November","2017-11-01",4,2017,"2017-01-01",47,5,"Thursday"
20171124,"2017-11-24","24/11/2017","11/24/2017",24,"th",11,"November","2017-11-01",4,2017,"2017-01-01",47,6,"Friday"
20171125,"2017-11-25","25/11/2017","11/25/2017",25,"th",11,"November","2017-11-01",4,2017,"2017-01-01",47,7,"Saturday"
20171126,"2017-11-26","26/11/2017","11/26/2017",26,"th",11,"November","2017-11-01",4,2017,"2017-01-01",48,1,"Sunday"
20171127,"2017-11-27","27/11/2017","11/27/2017",27,"th",11,"November","2017-11-01",4,2017,"2017-01-01",48,2,"Monday"
20171128,"2017-11-28","28/11/2017","11/28/2017",28,"th",11,"November","2017-11-01",4,2017,"2017-01-01",48,3,"Tuesday"
20171129,"2017-11-29","29/11/2017","11/29/2017",29,"th",11,"November","2017-11-01",4,2017,"2017-01-01",48,4,"Wednesday"
20171130,"2017-11-30","30/11/2017","11/30/2017",30,"th",11,"November","2017-11-01",4,2017,"2017-01-01",48,5,"Thursday"
20171201,"2017-12-01","01/12/2017","12/01/2017",1,"st",12,"December","2017-12-01",4,2017,"2017-01-01",48,6,"Friday"
20171202,"2017-12-02","02/12/2017","12/02/2017",2,"nd",12,"December","2017-12-01",4,2017,"2017-01-01",48,7,"Saturday"
20171203,"2017-12-03","03/12/2017","12/03/2017",3,"rd",12,"December","2017-12-01",4,2017,"2017-01-01",49,1,"Sunday"
20171204,"2017-12-04","04/12/2017","12/04/2017",4,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,2,"Monday"
20171205,"2017-12-05","05/12/2017","12/05/2017",5,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,3,"Tuesday"
20171206,"2017-12-06","06/12/2017","12/06/2017",6,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,4,"Wednesday"
20171207,"2017-12-07","07/12/2017","12/07/2017",7,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,5,"Thursday"
20171208,"2017-12-08","08/12/2017","12/08/2017",8,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,6,"Friday"
20171209,"2017-12-09","09/12/2017","12/09/2017",9,"th",12,"December","2017-12-01",4,2017,"2017-01-01",49,7,"Saturday"
20171210,"2017-12-10","10/12/2017","12/10/2017",10,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,1,"Sunday"
20171211,"2017-12-11","11/12/2017","12/11/2017",11,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,2,"Monday"
20171212,"2017-12-12","12/12/2017","12/12/2017",12,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,3,"Tuesday"
20171213,"2017-12-13","13/12/2017","12/13/2017",13,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,4,"Wednesday"
20171214,"2017-12-14","14/12/2017","12/14/2017",14,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,5,"Thursday"
20171215,"2017-12-15","15/12/2017","12/15/2017",15,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,6,"Friday"
20171216,"2017-12-16","16/12/2017","12/16/2017",16,"th",12,"December","2017-12-01",4,2017,"2017-01-01",50,7,"Saturday"
20171217,"2017-12-17","17/12/2017","12/17/2017",17,"th",12,"December","2017-12-01",4,2017,"2017-01-01",51,1,"Sunday"
20171218,"2017-12-18","18/12/2017","12/18/2017",18,"th",12,"December","2017-12-01",4,2017,"2017-01-01",51,2,"Monday"
20171219,"2017-12-19","19/12/2017","12/19/2017",19,"th",12,"December","2017-12-01",4,2017,"2017-01-01",51,3,"Tuesday"
20171220,"2017-12-20","20/12/2017","12/20/2017",20,"th",12,"December","2017-12-01",4,2017,"2017-01-01",51,4,"Wednesday"
20171221,"2017-12-21","21/12/2017","12/21/2017",21,"st",12,"December","2017-12-01",4,2017,"2017-01-01",51,5,"Thursday"
20171222,"2017-12-22","22/12/2017","12/22/2017",22,"nd",12,"December","2017-12-01",4,2017,"2017-01-01",51,6,"Friday"
20171223,"2017-12-23","23/12/2017","12/23/2017",23,"rd",12,"December","2017-12-01",4,2017,"2017-01-01",51,7,"Saturday"
20171224,"2017-12-24","24/12/2017","12/24/2017",24,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,1,"Sunday"
20171225,"2017-12-25","25/12/2017","12/25/2017",25,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,2,"Monday"
20171226,"2017-12-26","26/12/2017","12/26/2017",26,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,3,"Tuesday"
20171227,"2017-12-27","27/12/2017","12/27/2017",27,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,4,"Wednesday"
20171228,"2017-12-28","28/12/2017","12/28/2017",28,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,5,"Thursday"
20171229,"2017-12-29","29/12/2017","12/29/2017",29,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,6,"Friday"
20171230,"2017-12-30","30/12/2017","12/30/2017",30,"th",12,"December","2017-12-01",4,2017,"2017-01-01",52,7,"Saturday"
20171231,"2017-12-31","31/12/2017","12/31/2017",31,"st",12,"December","2017-12-01",4,2017,"2017-01-01",53,1,"Sunday"
20180101,"2018-01-01","01/01/2018","01/01/2018",1,"st",1,"January","2018-01-01",1,2018,"2018-01-01",1,2,"Monday"
20180102,"2018-01-02","02/01/2018","01/02/2018",2,"nd",1,"January","2018-01-01",1,2018,"2018-01-01",1,3,"Tuesday"
20180103,"2018-01-03","03/01/2018","01/03/2018",3,"rd",1,"January","2018-01-01",1,2018,"2018-01-01",1,4,"Wednesday"
20180104,"2018-01-04","04/01/2018","01/04/2018",4,"th",1,"January","2018-01-01",1,2018,"2018-01-01",1,5,"Thursday"
20180105,"2018-01-05","05/01/2018","01/05/2018",5,"th",1,"January","2018-01-01",1,2018,"2018-01-01",1,6,"Friday"
20180106,"2018-01-06","06/01/2018","01/06/2018",6,"th",1,"January","2018-01-01",1,2018,"2018-01-01",1,7,"Saturday"
20180107,"2018-01-07","07/01/2018","01/07/2018",7,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,1,"Sunday"
20180108,"2018-01-08","08/01/2018","01/08/2018",8,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,2,"Monday"
20180109,"2018-01-09","09/01/2018","01/09/2018",9,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,3,"Tuesday"
20180110,"2018-01-10","10/01/2018","01/10/2018",10,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,4,"Wednesday"
20180111,"2018-01-11","11/01/2018","01/11/2018",11,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,5,"Thursday"
20180112,"2018-01-12","12/01/2018","01/12/2018",12,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,6,"Friday"
20180113,"2018-01-13","13/01/2018","01/13/2018",13,"th",1,"January","2018-01-01",1,2018,"2018-01-01",2,7,"Saturday"
20180114,"2018-01-14","14/01/2018","01/14/2018",14,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,1,"Sunday"
20180115,"2018-01-15","15/01/2018","01/15/2018",15,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,2,"Monday"
20180116,"2018-01-16","16/01/2018","01/16/2018",16,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,3,"Tuesday"
20180117,"2018-01-17","17/01/2018","01/17/2018",17,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,4,"Wednesday"
20180118,"2018-01-18","18/01/2018","01/18/2018",18,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,5,"Thursday"
20180119,"2018-01-19","19/01/2018","01/19/2018",19,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,6,"Friday"
20180120,"2018-01-20","20/01/2018","01/20/2018",20,"th",1,"January","2018-01-01",1,2018,"2018-01-01",3,7,"Saturday"
20180121,"2018-01-21","21/01/2018","01/21/2018",21,"st",1,"January","2018-01-01",1,2018,"2018-01-01",4,1,"Sunday"
20180122,"2018-01-22","22/01/2018","01/22/2018",22,"nd",1,"January","2018-01-01",1,2018,"2018-01-01",4,2,"Monday"
20180123,"2018-01-23","23/01/2018","01/23/2018",23,"rd",1,"January","2018-01-01",1,2018,"2018-01-01",4,3,"Tuesday"
20180124,"2018-01-24","24/01/2018","01/24/2018",24,"th",1,"January","2018-01-01",1,2018,"2018-01-01",4,4,"Wednesday"
20180125,"2018-01-25","25/01/2018","01/25/2018",25,"th",1,"January","2018-01-01",1,2018,"2018-01-01",4,5,"Thursday"
20180126,"2018-01-26","26/01/2018","01/26/2018",26,"th",1,"January","2018-01-01",1,2018,"2018-01-01",4,6,"Friday"
20190919,"2019-09-19","19/09/2019","09/19/2019",19,"th",9,"September","2019-09-01",3,2019,"2019-01-01",38,5,"Thursday"
20190920,"2019-09-20","20/09/2019","09/20/2019",20,"th",9,"September","2019-09-01",3,2019,"2019-01-01",38,6,"Friday"
20190921,"2019-09-21","21/09/2019","09/21/2019",21,"st",9,"September","2019-09-01",3,2019,"2019-01-01",38,7,"Saturday"
20190922,"2019-09-22","22/09/2019","09/22/2019",22,"nd",9,"September","2019-09-01",3,2019,"2019-01-01",39,1,"Sunday"
20190923,"2019-09-23","23/09/2019","09/23/2019",23,"rd",9,"September","2019-09-01",3,2019,"2019-01-01",39,2,"Monday"
20190924,"2019-09-24","24/09/2019","09/24/2019",24,"th",9,"September","2019-09-01",3,2019,"2019-01-01",39,3,"Tuesday"
20190925,"2019-09-25","25/09/2019","09/25/2019",25,"th",9,"September","2019-09-01",3,2019,"2019-01-01",39,4,"Wednesday"
20190926,"2019-09-26","26/09/2019","09/26/2019",26,"th",9,"September","2019-09-01",3,2019,"2019-01-01",39,5,"Thursday"
20190927,"2019-09-27","27/09/2019","09/27/2019",27,"th",9,"September","2019-09-01",3,2019,"2019-01-01",39,6,"Friday"
20190928,"2019-09-28","28/09/2019","09/28/2019",28,"th",9,"September","2019-09-01",3,2019,"2019-01-01",39,7,"Saturday"
20190929,"2019-09-29","29/09/2019","09/29/2019",29,"th",9,"September","2019-09-01",3,2019,"2019-01-01",40,1,"Sunday"
20190930,"2019-09-30","30/09/2019","09/30/2019",30,"th",9,"September","2019-09-01",3,2019,"2019-01-01",40,2,"Monday"
20191001,"2019-10-01","01/10/2019","10/01/2019",1,"st",10,"October","2019-10-01",4,2019,"2019-01-01",40,3,"Tuesday"
20191002,"2019-10-02","02/10/2019","10/02/2019",2,"nd",10,"October","2019-10-01",4,2019,"2019-01-01",40,4,"Wednesday"
20191003,"2019-10-03","03/10/2019","10/03/2019",3,"rd",10,"October","2019-10-01",4,2019,"2019-01-01",40,5,"Thursday"
20191004,"2019-10-04","04/10/2019","10/04/2019",4,"th",10,"October","2019-10-01",4,2019,"2019-01-01",40,6,"Friday"
20191005,"2019-10-05","05/10/2019","10/05/2019",5,"th",10,"October","2019-10-01",4,2019,"2019-01-01",40,7,"Saturday"
20191006,"2019-10-06","06/10/2019","10/06/2019",6,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,1,"Sunday"
20191007,"2019-10-07","07/10/2019","10/07/2019",7,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,2,"Monday"
20191008,"2019-10-08","08/10/2019","10/08/2019",8,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,3,"Tuesday"
20191009,"2019-10-09","09/10/2019","10/09/2019",9,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,4,"Wednesday"
20191010,"2019-10-10","10/10/2019","10/10/2019",10,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,5,"Thursday"
20191011,"2019-10-11","11/10/2019","10/11/2019",11,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,6,"Friday"
20191012,"2019-10-12","12/10/2019","10/12/2019",12,"th",10,"October","2019-10-01",4,2019,"2019-01-01",41,7,"Saturday"
20191013,"2019-10-13","13/10/2019","10/13/2019",13,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,1,"Sunday"
20191014,"2019-10-14","14/10/2019","10/14/2019",14,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,2,"Monday"
20191015,"2019-10-15","15/10/2019","10/15/2019",15,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,3,"Tuesday"
20191016,"2019-10-16","16/10/2019","10/16/2019",16,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,4,"Wednesday"
20191017,"2019-10-17","17/10/2019","10/17/2019",17,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,5,"Thursday"
20191018,"2019-10-18","18/10/2019","10/18/2019",18,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,6,"Friday"
20191019,"2019-10-19","19/10/2019","10/19/2019",19,"th",10,"October","2019-10-01",4,2019,"2019-01-01",42,7,"Saturday"
20191020,"2019-10-20","20/10/2019","10/20/2019",20,"th",10,"October","2019-10-01",4,2019,"2019-01-01",43,1,"Sunday"
20191021,"2019-10-21","21/10/2019","10/21/2019",21,"st",10,"October","2019-10-01",4,2019,"2019-01-01",43,2,"Monday"
20191022,"2019-10-22","22/10/2019","10/22/2019",22,"nd",10,"October","2019-10-01",4,2019,"2019-01-01",43,3,"Tuesday"
20191023,"2019-10-23","23/10/2019","10/23/2019",23,"rd",10,"October","2019-10-01",4,2019,"2019-01-01",43,4,"Wednesday"
20191024,"2019-10-24","24/10/2019","10/24/2019",24,"th",10,"October","2019-10-01",4,2019,"2019-01-01",43,5,"Thursday"
20191025,"2019-10-25","25/10/2019","10/25/2019",25,"th",10,"October","2019-10-01",4,2019,"2019-01-01",43,6,"Friday"
20191026,"2019-10-26","26/10/2019","10/26/2019",26,"th",10,"October","2019-10-01",4,2019,"2019-01-01",43,7,"Saturday"
20191027,"2019-10-27","27/10/2019","10/27/2019",27,"th",10,"October","2019-10-01",4,2019,"2019-01-01",44,1,"Sunday"
20191028,"2019-10-28","28/10/2019","10/28/2019",28,"th",10,"October","2019-10-01",4,2019,"2019-01-01",44,2,"Monday"
20191029,"2019-10-29","29/10/2019","10/29/2019",29,"th",10,"October","2019-10-01",4,2019,"2019-01-01",44,3,"Tuesday"
20191030,"2019-10-30","30/10/2019","10/30/2019",30,"th",10,"October","2019-10-01",4,2019,"2019-01-01",44,4,"Wednesday"
20191031,"2019-10-31","31/10/2019","10/31/2019",31,"st",10,"October","2019-10-01",4,2019,"2019-01-01",44,5,"Thursday"
20191101,"2019-11-01","01/11/2019","11/01/2019",1,"st",11,"November","2019-11-01",4,2019,"2019-01-01",44,6,"Friday"
20191102,"2019-11-02","02/11/2019","11/02/2019",2,"nd",11,"November","2019-11-01",4,2019,"2019-01-01",44,7,"Saturday"
20191103,"2019-11-03","03/11/2019","11/03/2019",3,"rd",11,"November","2019-11-01",4,2019,"2019-01-01",45,1,"Sunday"
20191104,"2019-11-04","04/11/2019","11/04/2019",4,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,2,"Monday"
20191105,"2019-11-05","05/11/2019","11/05/2019",5,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,3,"Tuesday"
20191106,"2019-11-06","06/11/2019","11/06/2019",6,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,4,"Wednesday"
20191107,"2019-11-07","07/11/2019","11/07/2019",7,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,5,"Thursday"
20191108,"2019-11-08","08/11/2019","11/08/2019",8,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,6,"Friday"
20191109,"2019-11-09","09/11/2019","11/09/2019",9,"th",11,"November","2019-11-01",4,2019,"2019-01-01",45,7,"Saturday"
20191110,"2019-11-10","10/11/2019","11/10/2019",10,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,1,"Sunday"
20191111,"2019-11-11","11/11/2019","11/11/2019",11,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,2,"Monday"
20191112,"2019-11-12","12/11/2019","11/12/2019",12,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,3,"Tuesday"
20191113,"2019-11-13","13/11/2019","11/13/2019",13,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,4,"Wednesday"
20191114,"2019-11-14","14/11/2019","11/14/2019",14,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,5,"Thursday"
20191115,"2019-11-15","15/11/2019","11/15/2019",15,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,6,"Friday"
20191116,"2019-11-16","16/11/2019","11/16/2019",16,"th",11,"November","2019-11-01",4,2019,"2019-01-01",46,7,"Saturday"
20191117,"2019-11-17","17/11/2019","11/17/2019",17,"th",11,"November","2019-11-01",4,2019,"2019-01-01",47,1,"Sunday"
20191118,"2019-11-18","18/11/2019","11/18/2019",18,"th",11,"November","2019-11-01",4,2019,"2019-01-01",47,2,"Monday"
20191119,"2019-11-19","19/11/2019","11/19/2019",19,"th",11,"November","2019-11-01",4,2019,"2019-01-01",47,3,"Tuesday"
20191120,"2019-11-20","20/11/2019","11/20/2019",20,"th",11,"November","2019-11-01",4,2019,"2019-01-01",47,4,"Wednesday"
20191121,"2019-11-21","21/11/2019","11/21/2019",21,"st",11,"November","2019-11-01",4,2019,"2019-01-01",47,5,"Thursday"
20191122,"2019-11-22","22/11/2019","11/22/2019",22,"nd",11,"November","2019-11-01",4,2019,"2019-01-01",47,6,"Friday"
20191123,"2019-11-23","23/11/2019","11/23/2019",23,"rd",11,"November","2019-11-01",4,2019,"2019-01-01",47,7,"Saturday"
20191124,"2019-11-24","24/11/2019","11/24/2019",24,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,1,"Sunday"
20191125,"2019-11-25","25/11/2019","11/25/2019",25,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,2,"Monday"
20191126,"2019-11-26","26/11/2019","11/26/2019",26,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,3,"Tuesday"
20191127,"2019-11-27","27/11/2019","11/27/2019",27,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,4,"Wednesday"
20191128,"2019-11-28","28/11/2019","11/28/2019",28,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,5,"Thursday"
20191129,"2019-11-29","29/11/2019","11/29/2019",29,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,6,"Friday"
20191130,"2019-11-30","30/11/2019","11/30/2019",30,"th",11,"November","2019-11-01",4,2019,"2019-01-01",48,7,"Saturday"
20191201,"2019-12-01","01/12/2019","12/01/2019",1,"st",12,"December","2019-12-01",4,2019,"2019-01-01",49,1,"Sunday"
20191202,"2019-12-02","02/12/2019","12/02/2019",2,"nd",12,"December","2019-12-01",4,2019,"2019-01-01",49,2,"Monday"
20191203,"2019-12-03","03/12/2019","12/03/2019",3,"rd",12,"December","2019-12-01",4,2019,"2019-01-01",49,3,"Tuesday"
20191204,"2019-12-04","04/12/2019","12/04/2019",4,"th",12,"December","2019-12-01",4,2019,"2019-01-01",49,4,"Wednesday"
20191205,"2019-12-05","05/12/2019","12/05/2019",5,"th",12,"December","2019-12-01",4,2019,"2019-01-01",49,5,"Thursday"
20191206,"2019-12-06","06/12/2019","12/06/2019",6,"th",12,"December","2019-12-01",4,2019,"2019-01-01",49,6,"Friday"
20191207,"2019-12-07","07/12/2019","12/07/2019",7,"th",12,"December","2019-12-01",4,2019,"2019-01-01",49,7,"Saturday"
20191208,"2019-12-08","08/12/2019","12/08/2019",8,"th",12,"December","2019-12-01",4,2019,"2019-01-01",50,1,"Sunday"
20191209,"2019-12-09","09/12/2019","12/09/2019",9,"th",12,"December","2019-12-01",4,2019,"2019-01-01",50,2,"Monday"
